age,age_group,gender,job_type,daily_social_media_time,work_hours_per_day,stress_level,sleep_hours,screen_time_before_sleep,coffee_consumption_per_day,weekly_offline_hours
58,Senior,Female,Finance,4.45,8.16,8.0,5.98,0.92,0,0.0
27,Young Adult,Female,Unemployed,5.34,7.91,5.0,8.89,0.38,2,0.0
34,Young Adult,Female,Unemployed,2.71,8.98,2.0,3.12,0.85,3,0.0
47,Adult,Female,Student,1.02,7.01,8.0,4.27,0.55,6,19.87
38,Adult,Female,Finance,3.05,9.88,7.0,4.23,0.09,3,12.38
38,Adult,Female,Finance,0.0,7.53,9.0,5.7,1.17,3,12.86
57,Senior,Female,Unemployed,1.99,8.18,1.0,3.74,1.16,3,2.67
24,Young Adult,Female,Student,4.78,8.17,1.0,4.98,1.24,1,2.77
43,Adult,Female,Student,5.09,6.85,5.0,7.81,0.6,3,9.21
49,Adult,Female,Education,5.16,10.49,6.0,5.93,1.83,1,11.25
65,Senior,Female,Finance,1.18,8.06,7.0,6.14,0.0,2,13.42
22,Young Adult,Female,Unemployed,1.26,7.35,6.0,7.08,1.93,2,3.48
48,Adult,Female,Health,4.14,4.42,4.0,8.1,0.28,2,7.89
65,Senior,Female,Health,6.76,7.18,6.0,4.72,1.65,1,12.55
33,Young Adult,Female,Health,1.35,7.67,1.0,6.33,0.24,0,15.35
30,Young Adult,Female,IT,3.03,4.69,8.0,8.36,0.27,3,9.81
51,Senior,Female,Education,0.31,8.15,5.0,9.28,1.34,1,0.42
28,Young Adult,Female,Finance,3.02,5.84,6.0,7.26,2.08,2,22.86
42,Adult,Female,IT,5.62,6.38,10.0,8.32,1.59,1,26.17
39,Adult,Female,Finance,3.93,5.88,1.0,7.1,1.44,1,1.35
38,Adult,Female,Unemployed,4.19,9.71,10.0,4.9,0.0,2,17.52
46,Adult,Female,Finance,3.44,7.07,4.0,6.81,0.0,2,18.81
57,Senior,Female,Finance,1.61,5.02,6.0,6.99,1.43,1,1.68
56,Senior,Female,Unemployed,4.62,6.93,10.0,6.14,1.67,0,3.55
63,Senior,Female,Health,0.27,6.71,9.0,6.85,0.49,1,16.99
22,Young Adult,Female,Health,3.66,5.95,3.0,9.7,0.4,7,16.56
43,Adult,Female,Health,2.68,5.31,3.0,6.1,0.84,4,21.67
27,Young Adult,Female,Education,5.62,6.1,10.0,6.71,1.44,1,16.98
64,Senior,Female,Finance,0.84,6.25,4.0,4.31,0.3,2,0.0
51,Senior,Female,Unemployed,2.88,7.31,1.0,4.65,0.59,0,5.86
48,Adult,Female,IT,5.38,7.44,6.0,6.99,0.68,2,7.53
61,Senior,Female,Unemployed,5.31,4.29,8.0,6.98,0.76,2,16.16
22,Young Adult,Female,Finance,1.92,10.38,5.0,5.11,1.91,3,20.55
39,Adult,Female,Finance,3.23,5.56,5.0,5.56,1.05,1,0.0
54,Senior,Female,IT,3.97,5.79,7.0,6.25,1.5,5,5.27
39,Adult,Female,Health,0.0,7.16,5.0,7.28,0.88,3,12.94
49,Adult,Female,Student,2.5,5.78,2.0,3.46,1.69,0,7.19
52,Senior,Female,Education,2.44,7.57,10.0,6.3,0.98,2,8.61
48,Adult,Female,Finance,0.92,6.55,7.0,9.04,0.92,3,13.37
62,Senior,Female,Finance,0.15,6.67,7.0,5.62,0.63,2,18.52
59,Senior,Female,Education,3.23,7.17,7.0,7.69,1.06,2,14.97
51,Senior,Female,IT,3.31,9.66,6.0,10.0,1.58,3,2.33
21,Young Adult,Female,Finance,1.83,8.07,7.0,6.85,1.97,0,9.89
26,Young Adult,Female,Unemployed,2.86,7.06,6.0,6.74,1.94,1,0.57
55,Senior,Female,Student,0.76,5.94,2.0,4.67,0.0,1,1.07
62,Senior,Female,Education,0.86,8.63,9.0,7.29,1.52,0,0.0
55,Senior,Female,Health,1.27,8.71,2.0,6.52,0.52,1,0.0
31,Young Adult,Female,Unemployed,3.0,6.34,10.0,5.24,0.69,1,18.12
26,Young Adult,Female,Student,5.17,8.62,10.0,5.13,1.14,2,6.34
31,Young Adult,Female,IT,2.51,8.36,8.0,6.56,0.0,0,8.66
32,Young Adult,Female,Health,2.77,9.06,1.0,4.21,0.9,3,24.88
25,Young Adult,Female,Education,1.32,8.01,10.0,7.52,1.56,1,3.31
51,Senior,Female,Health,0.0,4.05,7.0,6.32,1.5,5,2.63
57,Senior,Female,Education,2.75,5.98,5.0,6.26,1.31,2,6.47
22,Young Adult,Female,Education,3.43,9.27,4.0,6.97,0.37,2,2.17
47,Adult,Female,Student,2.83,5.55,2.0,4.57,0.0,2,7.64
24,Young Adult,Female,Student,1.35,7.07,6.0,8.74,0.72,4,18.3
48,Adult,Female,Unemployed,3.3,10.01,5.0,8.14,0.0,1,13.18
22,Young Adult,Female,Health,3.58,6.96,7.0,6.09,2.38,1,11.55
46,Adult,Female,Student,3.2,4.8,1.0,5.72,1.9,1,6.57
28,Young Adult,Female,Unemployed,4.3,3.62,4.0,7.84,1.04,0,12.83
49,Adult,Female,Education,0.0,4.18,2.0,5.17,0.0,2,3.39
51,Senior,Female,IT,0.0,7.62,4.0,5.59,1.27,2,20.58
34,Young Adult,Female,IT,4.96,3.84,8.0,3.85,0.73,1,3.99
29,Young Adult,Female,Health,5.42,6.8,2.0,4.21,0.9,0,6.97
27,Young Adult,Female,Unemployed,1.98,7.15,4.0,8.09,0.86,1,11.92
35,Young Adult,Female,Unemployed,4.71,7.52,8.0,4.17,2.45,2,11.78
62,Senior,Female,Health,1.35,9.21,2.0,6.51,0.34,2,15.49
31,Young Adult,Female,Education,3.5,5.29,8.0,7.18,0.53,0,10.35
35,Young Adult,Female,Unemployed,0.24,6.52,6.0,6.57,1.05,1,8.65
33,Young Adult,Female,Education,0.68,5.24,7.0,4.19,2.34,2,7.42
29,Young Adult,Female,Education,0.37,8.32,4.0,6.73,0.42,3,21.04
27,Young Adult,Female,Education,5.48,8.54,9.0,7.22,0.0,1,0.0
38,Adult,Female,Finance,4.16,6.56,5.0,9.45,0.87,3,11.34
36,Adult,Female,IT,5.78,5.54,1.0,8.03,0.92,2,6.04
62,Senior,Female,Finance,0.0,7.26,2.0,5.13,1.9,2,19.19
61,Senior,Female,Unemployed,1.68,6.67,4.0,7.9,0.09,4,4.65
55,Senior,Female,Education,2.73,8.66,8.0,9.0,0.96,1,5.47
33,Young Adult,Female,Finance,2.89,7.95,3.0,7.0,0.0,3,3.63
21,Young Adult,Female,IT,4.5,8.44,4.0,8.44,0.93,2,3.6
62,Senior,Female,Finance,0.87,9.85,8.0,5.02,0.39,2,3.8
51,Senior,Female,Education,2.28,7.71,3.0,6.55,0.62,0,17.0
47,Adult,Female,Health,0.07,6.3,4.0,7.68,1.24,1,0.21
58,Senior,Female,Finance,1.74,8.48,10.0,6.45,2.4,4,0.66
32,Young Adult,Female,Unemployed,8.4,10.42,5.0,6.13,1.7,4,11.03
58,Senior,Female,Health,1.12,7.7,2.0,5.96,0.58,3,14.1
59,Senior,Female,Unemployed,2.5,5.68,4.0,8.86,0.0,4,0.0
61,Senior,Female,Student,3.32,6.85,10.0,7.76,0.67,3,4.16
40,Adult,Female,Student,0.52,6.51,8.0,5.81,1.48,1,9.06
57,Senior,Female,Unemployed,1.14,8.2,9.0,5.32,1.74,2,13.95
28,Young Adult,Female,Unemployed,2.69,6.41,3.0,5.59,0.27,2,9.53
28,Young Adult,Female,Health,3.37,6.26,3.0,8.33,0.95,1,8.01
42,Adult,Female,Unemployed,2.82,8.01,6.0,5.63,1.28,3,14.46
61,Senior,Female,Education,4.22,7.89,10.0,7.63,0.8,1,16.75
48,Adult,Female,Finance,3.09,4.39,7.0,6.31,0.68,3,14.57
40,Adult,Female,Unemployed,1.64,9.1,8.0,5.51,0.69,2,11.13
53,Senior,Female,Unemployed,0.95,5.56,4.0,6.6,1.08,1,11.24
37,Adult,Female,Health,1.12,8.11,3.0,7.18,1.55,4,20.87
25,Young Adult,Female,Student,2.66,8.58,8.0,9.72,0.79,5,9.5
46,Adult,Female,Unemployed,4.53,4.63,7.0,9.65,1.57,3,6.35
45,Adult,Female,Health,3.97,5.04,10.0,7.09,0.63,1,0.42
26,Young Adult,Female,Health,1.47,10.81,2.0,9.33,1.04,5,17.12
28,Young Adult,Female,Unemployed,2.88,12.0,7.0,6.99,0.92,4,5.13
28,Young Adult,Female,IT,0.87,5.16,9.0,7.19,0.79,1,8.08
60,Senior,Female,Health,1.94,6.86,9.0,4.56,0.96,1,0.0
45,Adult,Female,Health,3.4,1.23,3.0,5.98,0.07,1,12.89
42,Adult,Female,Health,1.89,7.94,5.0,4.03,0.0,2,32.12
36,Adult,Female,Education,2.14,7.92,6.0,3.71,1.08,2,21.35
45,Adult,Female,Health,3.8,8.42,9.0,7.44,2.75,2,3.61
22,Young Adult,Female,Student,0.0,9.65,2.0,7.26,0.2,0,7.2
59,Senior,Female,Student,0.35,7.61,9.0,6.55,0.78,4,18.28
63,Senior,Female,Finance,3.49,6.91,1.0,3.47,1.03,2,12.1
39,Adult,Female,Health,0.67,8.98,2.0,8.13,0.53,3,13.8
41,Adult,Female,Finance,0.47,5.65,3.0,9.8,0.77,4,6.16
31,Young Adult,Female,IT,5.77,9.15,7.0,6.81,0.0,3,14.89
38,Adult,Female,IT,5.99,4.74,3.0,5.97,0.99,1,7.39
48,Adult,Female,Finance,5.9,10.15,4.0,9.33,0.55,1,3.89
57,Senior,Female,Finance,6.05,5.35,9.0,4.73,0.7,3,4.17
21,Young Adult,Female,Finance,3.82,4.72,1.0,6.85,2.27,3,16.6
26,Young Adult,Female,IT,0.15,10.45,6.0,4.72,0.33,2,5.16
32,Young Adult,Female,IT,3.91,6.42,9.0,7.4,1.31,3,5.39
25,Young Adult,Female,Finance,1.88,6.58,8.0,5.17,1.35,0,17.68
32,Young Adult,Female,Finance,2.89,11.06,2.0,5.25,1.06,1,10.89
36,Adult,Female,Education,1.21,5.02,9.0,8.12,0.97,0,17.93
23,Young Adult,Female,Education,0.0,6.28,5.0,4.48,1.03,2,0.0
40,Adult,Female,Unemployed,0.59,3.92,9.0,6.74,1.38,2,0.0
42,Adult,Female,Education,4.94,8.93,10.0,8.23,1.39,2,23.05
60,Senior,Female,Education,5.95,5.29,6.0,8.18,1.04,5,5.31
46,Adult,Female,Education,1.74,5.51,8.0,6.35,0.51,3,21.89
32,Young Adult,Female,Finance,3.53,6.2,6.0,9.15,1.1,2,2.01
38,Adult,Female,Education,4.44,9.46,3.0,4.84,0.33,1,3.11
49,Adult,Female,Student,4.34,8.39,1.0,5.19,0.92,1,0.0
30,Young Adult,Female,IT,5.52,4.86,7.0,4.06,1.68,1,15.38
40,Adult,Female,IT,7.48,4.86,4.0,8.12,0.6,2,11.82
38,Adult,Female,Health,4.41,8.26,2.0,7.07,2.02,2,1.77
24,Young Adult,Female,Education,1.13,6.21,8.0,6.54,1.54,2,16.44
29,Young Adult,Female,Student,3.1,6.96,2.0,9.26,1.34,2,0.0
30,Young Adult,Female,Finance,1.86,10.86,7.0,4.44,0.0,1,0.1
61,Senior,Female,Student,4.39,5.83,7.0,5.43,0.4,3,4.05
58,Senior,Female,Student,1.94,10.56,7.0,5.79,1.29,5,17.05
49,Adult,Female,Finance,4.32,8.2,4.0,8.06,0.65,1,3.27
50,Adult,Female,Education,1.22,5.85,8.0,6.04,1.14,1,6.55
50,Adult,Female,IT,2.58,5.56,5.0,8.04,0.79,1,16.92
22,Young Adult,Female,Finance,6.24,7.65,6.0,6.29,0.19,3,15.23
40,Adult,Female,Unemployed,0.69,2.66,4.0,5.81,2.19,2,20.83
24,Young Adult,Female,Student,4.09,6.23,4.0,6.79,1.01,1,11.53
34,Young Adult,Female,Student,4.15,5.41,6.0,6.22,0.46,4,19.17
55,Senior,Female,Student,3.63,8.21,10.0,4.95,0.0,1,11.64
32,Young Adult,Female,Education,2.7,7.13,1.0,6.4,0.33,0,11.61
55,Senior,Female,Finance,1.97,8.1,5.0,6.49,0.39,3,1.65
38,Adult,Female,Health,5.53,6.54,6.0,8.11,1.1,1,13.24
61,Senior,Female,IT,1.16,4.68,7.0,8.91,0.69,2,0.67
43,Adult,Female,IT,1.52,6.22,3.0,8.25,1.1,2,13.18
51,Senior,Female,Finance,3.02,7.4,9.0,5.6,3.0,1,9.6
37,Adult,Female,Education,1.78,5.83,1.0,7.96,1.14,5,10.24
51,Senior,Female,Student,3.4,7.61,5.0,3.0,1.25,1,9.77
30,Young Adult,Female,Education,1.06,9.34,3.0,9.62,0.0,1,13.82
52,Senior,Female,Health,1.21,7.04,5.0,7.22,0.09,1,0.0
32,Young Adult,Female,Student,1.59,6.0,5.0,8.49,0.88,1,9.21
26,Young Adult,Female,Student,3.95,5.55,9.0,7.63,0.24,3,8.46
57,Senior,Female,Student,3.49,9.18,8.0,6.82,0.51,1,12.72
24,Young Adult,Female,IT,2.7,7.28,3.0,6.75,0.9,5,8.95
32,Young Adult,Female,Student,1.15,5.75,3.0,7.54,0.8,2,7.44
41,Adult,Female,Education,1.74,7.47,5.0,7.09,1.62,1,13.21
25,Young Adult,Female,Student,3.55,2.43,3.0,6.5,1.71,1,15.13
22,Young Adult,Female,Unemployed,2.67,8.67,4.0,6.39,2.12,3,15.91
33,Young Adult,Female,IT,4.36,4.78,6.0,7.19,0.95,0,5.87
41,Adult,Female,Finance,2.91,6.07,6.0,7.01,2.32,2,23.93
23,Young Adult,Female,IT,4.46,10.47,7.0,5.58,1.32,3,6.18
23,Young Adult,Female,Unemployed,4.76,7.4,3.0,5.5,2.02,2,6.96
52,Senior,Female,Finance,2.56,6.44,5.0,6.92,1.76,4,7.92
27,Young Adult,Female,Education,4.78,5.99,4.0,7.88,1.83,3,0.42
29,Young Adult,Female,IT,1.54,6.52,2.0,7.14,0.0,4,7.29
30,Young Adult,Female,Finance,4.47,7.16,7.0,5.58,2.31,5,21.83
49,Adult,Female,Student,0.0,4.58,6.0,4.94,1.52,2,23.89
62,Senior,Female,Health,2.97,8.66,5.0,8.03,0.49,2,11.09
38,Adult,Female,Health,4.34,5.54,8.0,7.68,0.78,0,23.12
23,Young Adult,Female,IT,1.76,7.67,6.0,6.66,0.74,3,28.1
39,Adult,Female,Unemployed,1.84,8.15,1.0,5.44,0.21,0,13.56
23,Young Adult,Female,IT,2.32,5.7,6.0,4.72,1.71,3,15.64
40,Adult,Female,Student,2.99,7.02,3.0,6.31,0.38,1,16.74
23,Young Adult,Female,Student,3.32,6.3,1.0,6.34,0.91,0,0.0
54,Senior,Female,Education,2.76,8.27,1.0,7.45,2.56,3,14.84
58,Senior,Female,Unemployed,3.31,6.59,5.0,4.08,1.12,2,2.74
33,Young Adult,Female,Education,7.23,8.98,2.0,6.36,0.71,0,0.0
61,Senior,Female,Finance,3.08,5.83,5.0,3.99,1.66,2,22.11
32,Young Adult,Female,Education,2.4,5.92,6.0,8.97,2.19,1,7.42
62,Senior,Female,Health,1.79,6.93,10.0,7.48,0.77,2,18.74
49,Adult,Female,Unemployed,4.47,4.23,7.0,6.68,1.47,2,12.32
39,Adult,Female,Finance,1.32,8.51,1.0,8.31,0.0,3,14.69
32,Young Adult,Female,Education,4.29,4.16,6.0,6.83,0.84,6,9.86
59,Senior,Female,IT,2.33,6.54,10.0,4.77,0.95,0,7.45
48,Adult,Female,Education,5.12,9.58,7.0,4.46,0.5,2,20.14
26,Young Adult,Female,Student,5.61,9.2,10.0,4.6,0.0,1,6.54
64,Senior,Female,Student,2.96,5.54,1.0,3.94,0.0,0,1.18
31,Young Adult,Female,Education,3.19,5.54,3.0,5.92,0.05,2,21.76
56,Senior,Female,Student,2.68,6.46,10.0,6.59,1.22,2,13.02
54,Senior,Female,Education,1.31,9.92,1.0,6.92,0.93,5,8.61
35,Young Adult,Female,Education,0.74,7.26,1.0,6.74,1.51,2,11.3
22,Young Adult,Female,Unemployed,2.64,8.28,2.0,5.18,1.3,2,14.91
22,Young Adult,Female,IT,2.81,6.59,9.0,6.44,0.0,5,23.38
44,Adult,Female,Student,3.96,9.37,8.0,8.02,1.71,1,16.96
46,Adult,Female,Education,3.48,4.25,2.0,6.88,1.59,3,27.6
33,Young Adult,Female,Finance,6.69,8.82,10.0,4.89,0.34,1,6.81
29,Young Adult,Female,Student,7.56,5.4,7.0,5.79,0.62,0,1.8
44,Adult,Female,IT,2.76,8.36,4.0,6.29,0.42,1,4.06
34,Young Adult,Female,Finance,4.43,6.6,2.0,7.85,0.55,0,17.84
34,Young Adult,Female,Health,2.75,6.16,8.0,7.95,0.98,0,14.32
40,Adult,Female,Education,3.65,5.13,8.0,5.97,2.38,2,16.88
62,Senior,Female,Unemployed,4.25,5.95,7.0,5.34,1.76,2,0.42
55,Senior,Female,Finance,4.1,3.21,5.0,7.94,0.15,1,3.18
46,Adult,Female,Finance,1.37,7.28,5.0,7.38,1.6,2,15.18
64,Senior,Female,Finance,2.41,6.41,5.0,7.25,0.6,0,5.32
49,Adult,Female,Education,4.68,6.41,1.0,6.89,0.38,4,1.27
44,Adult,Female,Finance,1.79,8.95,5.0,7.1,1.55,3,4.28
56,Senior,Female,IT,2.14,4.75,8.0,5.67,0.63,1,11.05
46,Adult,Female,Finance,1.41,3.75,10.0,7.77,0.5,2,4.65
28,Young Adult,Female,Finance,6.24,6.13,1.0,7.27,0.37,4,8.65
26,Young Adult,Female,Student,2.22,5.37,7.0,4.05,0.31,1,2.46
45,Adult,Female,Education,2.76,6.81,3.0,5.98,0.93,3,15.31
44,Adult,Female,Unemployed,1.89,6.37,1.0,8.48,0.05,5,0.0
60,Senior,Female,Unemployed,1.86,7.1,10.0,6.01,0.18,2,5.67
38,Adult,Female,IT,3.47,8.67,1.0,7.98,1.17,3,6.97
44,Adult,Female,Student,2.81,8.01,3.0,5.88,1.04,2,18.03
55,Senior,Female,Education,1.15,9.09,7.0,7.51,0.0,2,16.12
28,Young Adult,Female,Student,3.98,9.41,8.0,8.57,0.14,2,0.0
64,Senior,Female,Education,4.74,8.87,7.0,6.85,2.07,1,12.66
34,Young Adult,Female,Health,3.73,6.37,6.0,7.07,0.78,4,4.77
47,Adult,Female,Unemployed,1.15,10.81,8.0,8.86,2.04,1,9.75
49,Adult,Female,Education,2.79,3.68,7.0,7.24,1.59,1,7.28
61,Senior,Female,Health,3.53,5.84,10.0,7.42,1.23,0,4.41
47,Adult,Female,Health,6.0,5.57,6.0,6.45,1.42,5,4.54
31,Young Adult,Female,IT,0.23,9.09,10.0,7.99,1.12,4,23.99
33,Young Adult,Female,Health,2.95,9.46,4.0,5.58,1.0,3,1.88
24,Young Adult,Female,IT,4.42,6.4,3.0,7.03,0.36,3,12.16
44,Adult,Female,Education,1.77,6.73,6.0,8.37,0.57,3,4.48
49,Adult,Female,IT,5.99,6.71,7.0,6.19,1.65,3,0.0
55,Senior,Female,Education,7.16,9.84,4.0,6.1,0.72,1,12.13
57,Senior,Female,Health,3.4,2.47,9.0,6.46,0.45,1,2.33
49,Adult,Female,Unemployed,2.93,6.17,9.0,4.58,1.34,3,0.0
56,Senior,Female,Finance,4.8,7.0,8.0,7.49,1.52,1,7.28
57,Senior,Female,Finance,0.0,3.95,1.0,6.74,2.82,2,11.1
60,Senior,Female,IT,2.81,4.36,7.0,7.98,1.44,3,21.33
35,Young Adult,Female,Finance,3.34,7.38,10.0,7.05,0.83,1,0.0
30,Young Adult,Female,Health,2.45,8.25,9.0,7.33,1.49,1,12.44
58,Senior,Female,IT,2.97,4.86,10.0,4.09,0.62,1,0.0
24,Young Adult,Female,Education,5.71,9.56,10.0,6.05,1.83,1,18.02
21,Young Adult,Female,Health,3.71,6.92,7.0,5.3,1.88,1,16.2
49,Adult,Female,IT,6.04,6.86,3.0,6.19,0.04,1,0.0
53,Senior,Female,IT,2.0,8.9,2.0,4.22,1.32,2,16.96
57,Senior,Female,Unemployed,3.73,8.81,2.0,8.27,1.55,3,21.27
38,Adult,Female,Unemployed,1.25,7.05,5.0,7.65,0.78,2,7.91
25,Young Adult,Female,Education,1.9,8.19,7.0,6.09,1.45,2,11.06
48,Adult,Female,Education,2.82,5.67,6.0,6.14,0.52,1,10.75
59,Senior,Female,Unemployed,2.33,3.68,6.0,8.05,0.58,0,5.03
58,Senior,Female,IT,4.08,5.48,3.0,7.93,0.51,1,17.3
52,Senior,Female,Health,3.73,9.61,6.0,6.45,0.79,3,21.36
32,Young Adult,Female,Health,3.56,6.1,2.0,5.42,1.51,4,18.71
34,Young Adult,Female,IT,1.95,6.11,6.0,6.89,0.73,4,0.0
31,Young Adult,Female,Student,5.51,7.66,6.0,6.01,0.93,1,0.0
63,Senior,Female,Education,0.93,6.41,4.0,8.09,0.95,1,9.58
43,Adult,Female,Finance,0.5,9.33,10.0,6.29,0.68,3,26.94
25,Young Adult,Female,Finance,0.0,7.44,10.0,6.54,1.5,1,8.0
51,Senior,Female,IT,5.0,5.24,4.0,7.13,1.3,2,3.03
48,Adult,Female,Finance,4.09,9.29,4.0,4.9,1.21,3,13.33
33,Young Adult,Female,Student,1.94,6.13,1.0,8.84,0.52,5,11.54
57,Senior,Female,Student,4.37,5.12,9.0,8.36,0.74,3,10.81
39,Adult,Female,Student,3.41,4.71,5.0,5.89,2.58,0,15.84
29,Young Adult,Female,Student,0.0,4.25,5.0,5.23,0.67,0,11.86
28,Young Adult,Female,Finance,6.54,4.44,3.0,7.43,1.22,5,8.26
37,Adult,Female,Health,3.78,3.72,9.0,5.04,1.11,2,13.97
26,Young Adult,Female,Student,5.6,5.15,4.0,8.27,0.45,2,6.5
21,Young Adult,Female,Finance,4.42,7.92,4.0,4.64,1.14,4,7.51
32,Young Adult,Female,Health,4.83,9.55,7.0,6.53,0.53,0,24.3
25,Young Adult,Female,Education,1.91,6.57,3.0,6.73,0.11,0,21.04
64,Senior,Female,Health,6.5,5.52,6.0,9.77,1.31,2,13.2
52,Senior,Female,Unemployed,5.46,4.67,10.0,4.85,0.77,3,13.27
64,Senior,Female,Unemployed,2.97,8.81,8.0,6.23,1.79,2,3.73
50,Adult,Female,Finance,2.52,6.17,10.0,6.34,0.58,1,14.31
31,Young Adult,Female,Student,6.1,7.91,1.0,4.72,1.46,3,18.69
43,Adult,Female,Finance,4.05,8.71,5.0,8.75,1.62,5,7.5
54,Senior,Female,Health,6.71,5.2,6.0,5.43,0.0,1,16.65
43,Adult,Female,Student,3.41,10.79,4.0,4.27,0.82,1,0.42
45,Adult,Female,Unemployed,4.49,2.9,5.0,10.0,1.09,1,17.85
37,Adult,Female,Student,5.47,8.11,4.0,6.98,1.14,1,16.41
31,Young Adult,Female,Finance,3.17,8.33,5.0,7.88,0.82,2,0.0
46,Adult,Female,Finance,2.35,3.75,10.0,7.26,1.54,0,8.02
36,Adult,Female,Unemployed,1.6,4.59,4.0,6.04,0.0,2,0.0
53,Senior,Female,Unemployed,2.67,8.33,10.0,8.21,0.92,1,10.89
48,Adult,Female,IT,3.06,7.01,10.0,7.03,1.12,5,7.88
36,Adult,Female,Finance,4.04,8.08,7.0,4.33,0.99,0,0.0
32,Young Adult,Female,IT,6.38,4.55,8.0,6.59,0.56,1,2.23
43,Adult,Female,IT,5.92,6.94,9.0,6.15,0.75,3,3.97
40,Adult,Female,Education,5.34,8.34,3.0,7.9,1.19,1,0.0
37,Adult,Female,Unemployed,3.09,7.07,9.0,6.48,2.73,4,10.01
62,Senior,Female,Student,1.87,2.19,8.0,5.52,1.49,2,11.05
35,Young Adult,Female,Finance,2.02,8.72,1.0,8.12,1.49,0,14.95
58,Senior,Female,Student,1.17,6.28,6.0,5.95,0.15,4,15.55
23,Young Adult,Female,Education,2.36,8.2,7.0,6.7,0.78,1,19.15
53,Senior,Female,IT,5.6,5.89,4.0,7.22,1.51,2,0.0
58,Senior,Female,Unemployed,5.95,3.74,4.0,5.11,1.2,1,0.0
27,Young Adult,Female,Student,0.78,6.22,3.0,5.6,1.84,3,9.5
21,Young Adult,Female,Finance,4.31,4.95,1.0,5.55,0.59,3,15.08
41,Adult,Female,Health,2.66,4.87,6.0,7.38,1.23,1,15.68
62,Senior,Female,Education,4.93,9.2,9.0,7.64,0.0,1,10.37
41,Adult,Female,IT,3.83,4.77,1.0,6.31,0.36,2,6.75
44,Adult,Female,Finance,2.98,5.4,4.0,3.31,0.86,1,0.56
27,Young Adult,Female,Student,1.71,8.68,9.0,7.71,0.61,3,0.0
63,Senior,Female,IT,2.53,7.66,2.0,9.43,1.41,3,10.86
46,Adult,Female,Education,1.02,8.03,10.0,6.62,0.35,1,13.67
21,Young Adult,Female,Health,3.65,10.43,7.0,8.33,1.51,2,9.59
21,Young Adult,Female,Unemployed,1.92,10.13,9.0,7.02,0.74,3,15.95
37,Adult,Female,Health,0.0,6.41,2.0,6.99,0.31,3,5.15
40,Adult,Female,Education,5.47,6.2,4.0,4.39,0.9,1,6.59
37,Adult,Female,Unemployed,2.68,6.02,8.0,4.34,2.21,2,12.03
51,Senior,Female,Education,1.97,7.44,10.0,7.5,1.39,2,34.52
56,Senior,Female,Education,3.8,5.93,6.0,5.32,0.46,3,0.0
41,Adult,Female,Student,3.78,9.59,5.0,4.25,1.47,2,23.08
62,Senior,Female,Unemployed,1.6,7.5,2.0,6.97,0.21,3,8.74
27,Young Adult,Female,Education,0.55,6.85,3.0,4.41,0.0,2,14.9
49,Adult,Female,IT,0.0,7.58,4.0,5.33,1.73,0,14.44
40,Adult,Female,Education,2.5,8.28,7.0,8.01,2.57,4,0.0
56,Senior,Female,Student,5.53,9.72,4.0,8.04,0.85,2,0.0
26,Young Adult,Female,Health,2.47,9.92,9.0,6.65,1.64,1,9.21
57,Senior,Female,Education,3.39,8.37,3.0,8.36,1.11,0,9.94
21,Young Adult,Female,Student,3.09,10.15,6.0,7.01,1.24,2,17.94
37,Adult,Female,Unemployed,4.93,6.38,9.0,5.9,0.79,1,7.36
51,Senior,Female,Finance,2.57,8.49,2.0,5.57,0.87,1,13.99
45,Adult,Female,Unemployed,2.52,5.81,5.0,7.97,0.31,1,15.86
49,Adult,Female,Unemployed,2.17,3.53,6.0,4.05,0.0,3,7.05
26,Young Adult,Female,Finance,2.26,8.56,9.0,8.3,0.11,1,11.46
27,Young Adult,Female,IT,0.0,6.94,2.0,6.15,0.46,1,11.85
30,Young Adult,Female,IT,3.11,3.31,3.0,7.1,0.97,1,0.0
59,Senior,Female,Health,1.76,9.24,5.0,8.77,2.44,3,7.61
34,Young Adult,Female,Health,2.44,3.77,10.0,7.57,1.31,3,10.85
45,Adult,Female,Unemployed,3.5,8.21,2.0,5.84,0.07,1,11.02
30,Young Adult,Female,Education,2.42,5.53,7.0,9.42,0.81,2,20.87
53,Senior,Female,Unemployed,3.49,8.93,6.0,6.42,1.75,1,11.67
45,Adult,Female,IT,0.34,7.82,5.0,5.37,1.15,2,0.0
48,Adult,Female,Unemployed,2.49,6.83,3.0,5.37,0.72,2,0.0
51,Senior,Female,Student,1.98,3.05,8.0,5.55,1.27,0,25.65
40,Adult,Female,IT,2.03,8.71,5.0,5.89,2.89,1,7.56
65,Senior,Female,Finance,1.86,6.33,8.0,5.05,0.98,1,16.56
58,Senior,Female,Education,5.88,7.22,6.0,6.21,1.42,3,13.2
35,Young Adult,Female,Health,7.4,6.91,7.0,7.19,0.0,1,7.82
60,Senior,Female,Education,3.14,9.53,4.0,5.79,0.66,5,15.53
58,Senior,Female,Health,3.59,7.65,10.0,6.41,1.25,1,19.29
60,Senior,Female,Finance,4.42,5.48,2.0,6.99,1.07,2,0.0
55,Senior,Female,Unemployed,2.98,9.61,10.0,6.71,1.32,3,7.22
63,Senior,Female,Unemployed,3.81,7.42,9.0,6.75,1.01,1,3.43
56,Senior,Female,Education,4.63,4.91,1.0,7.61,0.48,3,16.26
53,Senior,Female,Finance,7.93,6.92,2.0,7.69,2.29,1,13.46
33,Young Adult,Female,Unemployed,1.35,6.33,6.0,4.77,0.6,3,5.71
